Index,Date,Team,1,2,3,4,T,Spread,Spread Odds,ML,Over,Over Odds,Under,Under Odds,1H Spread,1H Spread Odds,1H ML,1H Over,1H Over Odds,1H Under,1H Under Odds,2H Spread,2H Spread Odds,2H ML,2H Over,2H Over Odds,2H Under,2H Under Odds,1Q Spread,1Q Spread Odds,1Q ML,1Q Over,1Q Over Odds,1Q Under,1Q Under Odds,2Q Spread,2Q Spread Odds,2Q ML,2Q Over,2Q Over Odds,2Q Under,2Q Under Odds,3Q Spread,3Q Spread Odds,3Q ML,3Q Over,3Q Over Odds,3Q Under,3Q Under Odds,4Q Spread,4Q Spread Odds,4Q ML,4Q Over,4Q Over Odds,4Q Under,4Q Under Odds
OKC_20210206,20210206,OKC,43,40,13,24,120,-2.0,-105,-125,220.5,-103,220.5,-107,-1.0,-110,-130,112.0,-110,112.0,-110,4.0,-110.0,170.0,110.0,-110.0,110.0,-110.0,-0.5,-110,-125,55.5,-110,55.5,-110,-0.5,-105,-123,55.0,-110,55.0,-110,1.5,-110,130.0,55.0,-110,55.0,-110,0.0,-110,,53.0,-115,53.0,-105
CHI_20210206,20210206,CHI,31,30,34,23,118,-1.5,-105,-118,224.5,-102,224.5,-108,-1.0,-105,-125,109.5,-110,109.5,-110,3.5,100.0,180.0,113.5,-117.0,113.5,-103.0,-0.5,100,-115,55.0,-105,55.0,-115,0.0,-110,-120,54.5,-115,54.5,-105,1.5,-110,130.0,57.5,-110,57.5,-110,0.0,-110,,56.5,-105,56.5,-115
ORL_20210206,20210206,ORL,31,12,21,28,92,1.5,-105,108,224.5,-102,224.5,-108,1.0,-115,105,109.5,-110,109.5,-110,-3.5,-120.0,-220.0,113.5,-117.0,113.5,-103.0,0.5,-120,-105,55.0,-105,55.0,-115,0.0,-110,-103,54.5,-115,54.5,-105,-1.5,-110,-150.0,57.5,-110,57.5,-110,0.0,-110,,56.5,-105,56.5,-115
BRK_20210206,20210206,BRK,29,27,30,22,108,7.5,-105,255,233.0,-108,233.0,-102,4.0,-110,180,118.0,-110,118.0,-110,4.5,-122.0,175.0,114.0,-102.0,114.0,-118.0,2.0,-105,150,59.5,-110,59.5,-110,1.5,-110,120,59.0,-110,59.0,-110,2.0,-110,150.0,58.5,-110,58.5,-110,1.0,-110,,57.5,-110,57.5,-110
PHI_20210206,20210206,PHI,34,25,43,22,124,-7.5,-105,-280,233.0,-108,233.0,-102,-4.0,-110,-220,118.0,-110,118.0,-110,-4.5,102.0,-210.0,114.0,-102.0,114.0,-118.0,-2.0,-115,-170,59.5,-110,59.5,-110,-1.5,-110,-149,59.0,-110,59.0,-110,-2.0,-110,-170.0,58.5,-110,58.5,-110,-1.0,-110,,57.5,-110,57.5,-110
DEN_20210206,20210206,DEN,25,27,29,33,114,-2.5,-101,-130,226.0,-105,226.0,-105,-1.0,-105,-125,116.0,-110,116.0,-110,-4.0,117.0,-165.0,110.5,105.0,110.5,-125.0,-0.5,-105,-120,58.0,-115,58.0,-105,-0.5,-110,-120,58.0,-115,58.0,-105,-2.0,105,-145.0,56.0,100,56.0,-120,-0.5,-110,,55.0,-105,55.0,-115
SAC_20210206,20210206,SAC,26,27,34,32,119,2.5,-109,120,226.0,-105,226.0,-105,1.0,-115,105,116.0,-110,116.0,-110,4.0,-137.0,145.0,110.5,105.0,110.5,-125.0,0.5,-115,100,58.0,-115,58.0,-105,0.5,-110,-103,58.0,-115,58.0,-105,2.0,-125,125.0,56.0,100,56.0,-120,0.5,-110,,55.0,-105,55.0,-115
WAS_20210207,20210207,WAS,31,21,21,24,97,-1.0,-109,-112,237.0,-107,237.0,-103,-0.5,100,-113,121.0,-110,121.0,-110,-5.0,102.0,-265.0,117.0,-103.0,117.0,-117.0,-0.5,105,-110,60.5,-115,60.5,-105,0.0,-105,-116,60.0,-110,60.0,-110,-2.0,-105,-150.0,58.0,-110,58.0,-110,0.0,-110,,57.5,-110,57.5,-110
CHO_20210207,20210207,CHO,34,35,33,17,119,1.0,-101,102,237.0,-107,237.0,-103,0.5,-120,-107,121.0,-110,121.0,-110,5.0,-122.0,225.0,117.0,-103.0,117.0,-117.0,0.5,-125,-110,60.5,-115,60.5,-105,0.0,-115,-106,60.0,-110,60.0,-110,2.0,-115,130.0,58.0,-110,58.0,-110,0.0,-110,,57.5,-110,57.5,-110
UTA_20210207,20210207,UTA,25,22,28,28,103,-5.0,-108,-195,225.0,-108,225.0,-102,-2.5,-110,-160,110.0,-110,110.0,-110,-2.5,-135.0,-200.0,115.0,-102.0,115.0,-118.0,-1.5,-105,-143,55.5,-115,55.5,-105,-1.0,-110,-141,55.0,-105,55.0,-115,-1.5,-110,-145.0,57.5,-105,57.5,-115,-1.0,-110,,56.5,-110,56.5,-110
IND_20210207,20210207,IND,20,27,21,27,95,5.0,-102,180,225.0,-108,225.0,-102,2.5,-110,140,110.0,-110,110.0,-110,2.5,115.0,170.0,115.0,-102.0,115.0,-118.0,1.5,-115,123,55.5,-115,55.5,-105,1.0,-110,115,55.0,-105,55.0,-115,1.5,-110,115.0,57.5,-105,57.5,-115,1.0,-110,,56.5,-110,56.5,-110
SAC_20210207,20210207,SAC,22,32,25,34,113,8.5,-107,305,228.0,-102,228.0,-108,5.0,-110,220,116.0,-110,116.0,-110,7.0,-125.0,260.0,112.5,-103.0,112.5,-117.0,3.0,-110,175,58.0,-110,58.0,-110,2.0,-110,133,57.5,-110,57.5,-110,3.5,-120,175.0,56.0,-115,56.0,-105,1.5,-110,,55.0,-110,55.0,-110
LAC_20210207,20210207,LAC,24,27,29,30,110,-8.5,-103,-335,228.0,-102,228.0,-108,-5.0,-110,-260,116.0,-110,116.0,-110,-7.0,105.0,-320.0,112.5,-103.0,112.5,-117.0,-3.0,-110,-210,58.0,-110,58.0,-110,-2.0,-110,-167,57.5,-110,57.5,-110,-3.5,100,-210.0,56.0,-115,56.0,-105,-1.5,-110,,55.0,-110,55.0,-110
MIA_20210207,20210207,MIA,25,35,22,27,109,-5.5,-105,-200,207.0,-105,207.0,-105,-3.0,-105,-173,105.0,-110,105.0,-110,1.0,-225.0,-200.0,102.5,-110.0,102.5,-110.0,-1.5,-115,-150,53.0,-110,53.0,-110,-1.0,-110,-145,52.5,-110,52.5,-110,-2.0,-105,-160.0,51.5,-105,51.5,-115,-1.0,-110,,50.0,-110,50.0,-110
NYK_20210207,20210207,NYK,23,36,18,26,103,5.5,-105,185,207.0,-105,207.0,-105,3.0,-115,153,105.0,-110,105.0,-110,-1.0,185.0,170.0,102.5,-110.0,102.5,-110.0,1.5,-105,130,53.0,-110,53.0,-110,1.0,-110,118,52.5,-110,52.5,-110,2.0,-115,140.0,51.5,-105,51.5,-115,1.0,-110,,50.0,-110,50.0,-110
BOS_20210207,20210207,BOS,19,30,19,23,91,2.5,-102,128,215.0,-105,215.0,-105,1.5,-115,113,105.0,-110,105.0,-110,-3.0,165.0,110.0,108.5,-125.0,108.5,105.0,0.5,-110,105,53.0,-115,53.0,-105,0.5,-110,102,52.5,-110,52.5,-110,-0.5,120,105.0,55.0,105,55.0,-125,0.5,-110,,54.0,-110,54.0,-110
PHO_20210207,20210207,PHO,27,25,24,24,100,-2.5,-108,-138,215.0,-105,215.0,-105,-1.5,-105,-133,105.0,-110,105.0,-110,3.0,-190.0,-130.0,108.5,-125.0,108.5,105.0,-0.5,-110,-125,53.0,-115,53.0,-105,-0.5,-110,-125,52.5,-110,52.5,-110,0.5,-140,-125.0,55.0,105,55.0,-125,-0.5,-110,,54.0,-110,54.0,-110
WAS_20210208,20210208,WAS,24,34,25,22,105,4.5,-107,167,237.0,-105,237.0,-105,2.5,-115,135,121.5,-110,121.5,-110,5.5,-122.0,195.0,116.0,-102.0,116.0,-118.0,1.0,-115,115,60.5,-110,60.5,-110,0.5,-110,115,60.5,-110,60.5,-110,2.5,-115,165.0,57.5,-115,57.5,-105,0.5,-120,,58.0,-110,58.0,-110
CHI_20210208,20210208,CHI,27,21,30,23,101,-4.5,-103,-178,237.0,-105,237.0,-105,-2.5,-105,-155,121.5,-110,121.5,-110,-5.5,102.0,-235.0,116.0,-102.0,116.0,-118.0,-1.0,-105,-135,60.5,-110,60.5,-110,-0.5,-110,-141,60.5,-110,60.5,-110,-2.5,-105,-190.0,57.5,-115,57.5,-105,-0.5,100,,58.0,-110,58.0,-110
HOU_20210208,20210208,HOU,27,33,27,7,94,-1.5,-103,-120,219.5,-102,219.5,-108,-1.0,-110,-130,111.0,-110,111.0,-110,-4.0,130.0,-140.0,110.0,105.0,110.0,-125.0,-0.5,-110,-125,56.0,-110,56.0,-110,-0.5,-110,-120,56.0,-105,56.0,-115,-1.5,110,-135.0,55.5,105,55.5,-125,0.0,-110,,54.5,-115,54.5,-105
CHO_20210208,20210208,CHO,32,32,26,29,119,1.5,-107,110,219.5,-102,219.5,-108,1.0,-110,110,111.0,-110,111.0,-110,4.0,-150.0,120.0,110.0,105.0,110.0,-125.0,0.5,-110,105,56.0,-110,56.0,-110,0.5,-110,-103,56.0,-105,56.0,-115,1.5,-130,115.0,55.5,105,55.5,-125,0.0,-110,,54.5,-115,54.5,-105
MIN_20210208,20210208,MIN,22,29,26,45,122,10.0,-105,420,228.5,-107,228.5,-103,6.0,-110,255,117.0,-110,117.0,-110,1.0,-123.0,100.0,110.5,-117.0,110.5,-103.0,3.5,-110,210,58.0,-105,58.0,-115,2.0,-110,140,57.0,-110,57.0,-110,0.5,-120,-105.0,56.0,-105,56.0,-115,1.5,-110,,55.0,-110,55.0,-110
DAL_20210208,20210208,DAL,43,28,24,32,127,-10.0,-105,-475,228.5,-107,228.5,-103,-6.0,-110,-310,117.0,-110,117.0,-110,-1.0,103.0,-120.0,110.5,-117.0,110.5,-103.0,-3.5,-110,-250,58.0,-105,58.0,-115,-2.0,-110,-175,57.0,-110,57.0,-110,-0.5,100,-115.0,56.0,-105,56.0,-115,-1.5,-110,,55.0,-110,55.0,-110
MIL_20210208,20210208,MIL,37,22,34,32,125,-2.0,-105,-125,233.5,-105,233.5,-105,-1.0,-110,-125,115.5,-110,115.5,-110,-3.0,115.0,-140.0,119.0,105.0,119.0,-125.0,-0.5,-110,-125,57.5,-110,57.5,-110,-0.5,-110,-123,57.5,-110,57.5,-110,-1.5,110,-135.0,60.0,105,60.0,-125,-0.5,100,,59.0,-110,59.0,-110
DEN_20210208,20210208,DEN,42,20,26,24,112,2.0,-105,115,233.5,-105,233.5,-105,1.0,-110,105,115.5,-110,115.5,-110,3.0,-135.0,120.0,119.0,105.0,119.0,-125.0,0.5,-110,105,57.5,-110,57.5,-110,0.5,-110,100,57.5,-110,57.5,-110,1.5,-130,115.0,60.0,105,60.0,-125,0.5,-120,,59.0,-110,59.0,-110
OKC_20210208,20210208,OKC,33,27,24,26,110,10.0,-108,500,220.5,-105,220.5,-105,6.0,-110,255,113.5,-110,113.5,-110,8.5,-122.0,400.0,109.0,-103.0,109.0,-117.0,3.5,-105,205,56.0,-110,56.0,-110,2.5,-105,145,56.0,-110,56.0,-110,4.0,-105,230.0,54.0,-115,54.0,-105,1.5,-110,,53.0,-110,53.0,-110
LAL_20210208,20210208,LAL,26,30,20,34,110,-10.0,-102,-600,220.5,-105,220.5,-105,-6.0,-110,-310,113.5,-110,113.5,-110,-8.5,102.0,-500.0,109.0,-103.0,109.0,-117.0,-3.5,-115,-245,56.0,-110,56.0,-110,-2.5,-115,-182,56.0,-110,56.0,-110,-4.0,-115,-270.0,54.0,-115,54.0,-105,-1.5,-110,,53.0,-110,53.0,-110
TOR_20210208,20210208,TOR,35,28,31,34,128,-2.5,-107,-135,223.5,-108,223.5,-102,-1.0,-110,-130,113.5,-110,113.5,-110,-3.0,105.0,-165.0,110.5,-103.0,110.5,-117.0,-0.5,-105,-120,57.0,-110,57.0,-110,-0.5,-110,-128,56.5,-110,56.5,-110,-1.5,-110,-155.0,55.5,-110,55.5,-110,0.0,-115,,54.5,-110,54.5,-110
MEM_20210208,20210208,MEM,34,36,27,16,113,2.5,-103,125,223.5,-108,223.5,-102,1.0,-110,110,113.5,-110,113.5,-110,3.0,-125.0,145.0,110.5,-103.0,110.5,-117.0,0.5,-115,100,57.0,-110,57.0,-110,0.5,-110,105,56.5,-110,56.5,-110,1.5,-110,135.0,55.5,-110,55.5,-110,0.0,-105,,54.5,-110,54.5,-110
CLE_20210208,20210208,CLE,28,33,30,22,113,5.5,-105,195,212.5,-107,212.5,-103,2.5,-110,145,108.0,-110,108.0,-110,3.0,-125.0,150.0,106.0,-102.0,106.0,-118.0,1.5,-110,135,54.0,-115,54.0,-105,1.0,-105,118,54.0,-105,54.0,-115,1.5,-110,135.0,52.5,-110,52.5,-110,1.0,-105,,52.5,-110,52.5,-110
PHO_20210208,20210208,PHO,34,30,25,30,119,-5.5,-105,-215,212.5,-107,212.5,-103,-2.5,-110,-165,108.0,-110,108.0,-110,-3.0,105.0,-170.0,106.0,-102.0,106.0,-118.0,-1.5,-110,-155,54.0,-115,54.0,-105,-1.0,-115,-145,54.0,-105,54.0,-115,-1.5,-110,-155.0,52.5,-110,52.5,-110,-1.0,-115,,52.5,-110,52.5,-110
GSW_20210208,20210208,GSW,36,23,21,20,100,1.5,-103,108,233.0,-105,233.0,-105,0.5,-110,100,118.5,-110,118.5,-110,2.0,-123.0,120.0,114.5,-103.0,114.5,-117.0,0.5,-115,100,59.5,-110,59.5,-110,0.5,-110,-103,59.0,-110,59.0,-110,1.0,-110,115.0,57.5,-110,57.5,-110,0.5,-120,,57.0,-110,57.0,-110
SAS_20210208,20210208,SAS,27,27,24,27,105,-1.5,-107,-118,233.0,-105,233.0,-105,-0.5,-110,-120,118.5,-110,118.5,-110,-2.0,103.0,-140.0,114.5,-103.0,114.5,-117.0,-0.5,-105,-120,59.5,-110,59.5,-110,-0.5,-110,-120,59.0,-110,59.0,-110,-1.0,-110,-135.0,57.5,-110,57.5,-110,-0.5,100,,57.0,-110,57.0,-110
BRK_20210209,20210209,BRK,26,28,32,25,111,-5.5,-109,-215,229.0,-105,229.0,-105,-3.0,-110,-175,116.5,-110,116.5,-110,-6.5,102.0,-370.0,113.0,-103.0,113.0,-117.0,-2.0,-110,-160,58.5,-110,58.5,-110,-1.0,-105,-145,58.5,-110,58.5,-110,-3.0,-115,-240.0,56.5,-110,56.5,-110,-0.5,-115,,55.5,-110,55.5,-110
DET_20210209,20210209,DET,38,25,31,28,122,5.5,-101,195,229.0,-105,229.0,-105,3.0,-110,155,116.5,-110,116.5,-110,6.5,-122.0,310.0,113.0,-103.0,113.0,-117.0,2.0,-110,140,58.5,-110,58.5,-110,1.0,-115,118,58.5,-110,58.5,-110,3.0,-105,200.0,56.5,-110,56.5,-110,0.5,-105,,55.5,-110,55.5,-110
NYK_20210209,20210209,NYK,25,30,27,14,96,6.0,-105,200,207.5,-108,207.5,-102,3.0,-105,160,106.0,-110,106.0,-110,4.0,-123.0,175.0,102.0,-103.0,102.0,-117.0,2.0,-110,140,53.0,-105,53.0,-115,1.0,-110,120,53.0,-110,53.0,-110,1.5,-110,135.0,50.5,-110,50.5,-110,1.0,-110,,50.5,-110,50.5,-110
MIA_20210209,20210209,MIA,27,30,19,22,98,-6.0,-105,-220,207.5,-108,207.5,-102,-3.0,-115,-185,106.0,-110,106.0,-110,-4.0,103.0,-210.0,102.0,-103.0,102.0,-117.0,-2.0,-110,-160,53.0,-105,53.0,-115,-1.0,-110,-149,53.0,-110,53.0,-110,-1.5,-110,-155.0,50.5,-110,50.5,-110,-1.0,-110,,50.5,-110,50.5,-110
HOU_20210209,20210209,HOU,25,25,31,20,101,6.5,-109,235,226.0,-101,226.0,-109,3.5,-110,165,115.0,-110,115.0,-110,0.5,-140.0,-130.0,110.0,105.0,110.0,-125.0,2.5,-115,158,57.5,-110,57.5,-110,1.0,-110,120,57.0,-110,57.0,-110,0.5,-140,-125.0,55.0,100,55.0,-120,1.0,-110,,55.0,-110,55.0,-110
NOP_20210209,20210209,NOP,30,33,29,38,130,-6.5,-101,-255,226.0,-101,226.0,-109,-3.5,-110,-190,115.0,-110,115.0,-110,-0.5,120.0,110.0,110.0,105.0,110.0,-125.0,-2.5,-105,-180,57.5,-110,57.5,-110,-1.0,-110,-149,57.0,-110,57.0,-110,-0.5,120,105.0,55.0,100,55.0,-120,-1.0,-110,,55.0,-110,55.0,-110
ORL_20210209,20210209,ORL,19,24,30,24,97,6.0,-108,210,220.0,-105,220.0,-105,3.5,-110,170,109.0,-110,109.0,-110,1.5,-122.0,110.0,112.5,-103.0,112.5,-117.0,2.5,-110,155,55.0,-110,55.0,-110,1.0,-105,120,53.5,-110,53.5,-110,0.5,-110,105.0,56.0,-120,56.0,100,1.0,-105,,56.0,-110,56.0,-110
POR_20210209,20210209,POR,31,19,34,22,106,-6.0,-102,-230,220.0,-105,220.0,-105,-3.5,-110,-200,109.0,-110,109.0,-110,-1.5,102.0,-130.0,112.5,-103.0,112.5,-117.0,-2.5,-110,-175,55.0,-110,55.0,-110,-1.0,-115,-149,53.5,-110,53.5,-110,-0.5,-110,-125.0,56.0,-120,56.0,100,-1.0,-115,,56.0,-110,56.0,-110
PHI_20210209,20210209,PHI,42,24,21,32,119,-4.5,-105,-185,232.0,-108,232.0,-102,-2.5,-110,-160,119.0,-110,119.0,-110,-5.0,115.0,-210.0,114.5,-103.0,114.5,-117.0,-1.0,-115,-143,58.5,-110,58.5,-110,-1.0,-110,-135,58.5,-110,58.5,-110,-1.5,-110,-155.0,57.0,-120,57.0,100,-1.0,-110,,56.0,-110,56.0,-110
SAC_20210209,20210209,SAC,32,39,20,20,111,4.5,-105,170,232.0,-108,232.0,-102,2.5,-110,140,119.0,-110,119.0,-110,5.0,-135.0,175.0,114.5,-103.0,114.5,-117.0,1.0,-105,123,58.5,-110,58.5,-110,1.0,-110,110,58.5,-110,58.5,-110,1.5,-110,135.0,57.0,-120,57.0,100,1.0,-110,,56.0,-110,56.0,-110
GSW_20210209,20210209,GSW,28,22,36,28,114,-1.5,-105,-117,230.0,-107,230.0,-103,-0.5,-105,-120,117.5,-110,117.5,-110,-2.0,103.0,-140.0,111.5,-103.0,111.5,-117.0,0.5,-123,-110,59.0,-105,59.0,-115,0.5,-115,-120,58.5,-110,58.5,-110,-0.5,-110,-125.0,55.5,-120,55.5,100,0.0,-110,,56.0,-110,56.0,-110
SAS_20210209,20210209,SAS,26,24,20,21,91,1.5,-105,107,230.0,-107,230.0,-103,0.5,-115,100,117.5,-110,117.5,-110,2.0,-123.0,120.0,111.5,-103.0,111.5,-117.0,-0.5,103,-110,59.0,-105,59.0,-115,-0.5,-105,-103,58.5,-110,58.5,-110,0.5,-110,105.0,55.5,-120,55.5,100,0.0,-110,,56.0,-110,56.0,-110
BOS_20210209,20210209,BOS,27,20,32,29,108,5.5,-108,190,222.0,-105,222.0,-105,3.0,-110,160,109.0,-110,109.0,-110,4.0,-135.0,160.0,112.5,105.0,112.5,-125.0,2.0,-105,150,54.0,-115,54.0,-105,1.0,-110,115,54.0,-110,54.0,-110,2.0,-115,150.0,56.0,105,56.0,-125,1.0,-105,,55.5,-110,55.5,-110
UTA_20210209,20210209,UTA,24,24,42,32,122,-5.5,-102,-210,222.0,-105,222.0,-105,-3.0,-110,-185,109.0,-110,109.0,-110,-4.0,115.0,-185.0,112.5,105.0,112.5,-125.0,-2.0,-115,-170,54.0,-115,54.0,-105,-1.0,-110,-141,54.0,-110,54.0,-110,-2.0,-105,-170.0,56.0,105,56.0,-125,-1.0,-115,,55.5,-110,55.5,-110
IND_20210210,20210210,IND,18,12,32,32,94,-1.5,-102,-119,235.0,-105,235.0,-105,-0.5,-105,-115,119.0,-110,119.0,-110,-8.5,102.0,-500.0,114.5,-103.0,114.5,-117.0,-0.5,100,-115,59.5,-115,59.5,-105,0.5,-110,-116,59.0,-110,59.0,-110,-3.5,-115,-240.0,57.5,-110,57.5,-110,0.0,-110,,56.5,-115,56.5,-105
BRK_20210210,20210210,BRK,27,35,20,22,104,1.5,-108,109,235.0,-105,235.0,-105,0.5,-115,-105,119.0,-110,119.0,-110,8.5,-122.0,400.0,114.5,-103.0,114.5,-117.0,0.5,-120,-105,59.5,-115,59.5,-105,-0.5,-110,-106,59.0,-110,59.0,-110,3.5,-105,200.0,57.5,-110,57.5,-110,0.0,-110,,56.5,-115,56.5,-105
NOP_20210210,20210210,NOP,34,40,14,28,116,-2.5,-108,-130,230.0,-105,230.0,-105,-1.0,-110,-133,117.0,-110,117.0,-110,8.0,-340.0,110.0,113.5,-103.0,113.5,-117.0,-0.5,-105,-120,59.0,-105,59.0,-115,-0.5,-115,-128,58.5,-110,58.5,-110,0.5,-110,105.0,56.5,-110,56.5,-110,-0.5,-115,,55.5,-110,55.5,-110
CHI_20210210,20210210,CHI,44,22,40,23,129,2.5,-102,120,230.0,-105,230.0,-105,1.0,-110,113,117.0,-110,117.0,-110,-8.0,280.0,-130.0,113.5,-103.0,113.5,-117.0,0.5,-115,100,59.0,-105,59.0,-115,0.5,-105,105,58.5,-110,58.5,-110,-0.5,-110,-125.0,56.5,-110,56.5,-110,0.5,-105,,55.5,-110,55.5,-110
ATL_20210210,20210210,ATL,32,30,28,27,117,3.5,-105,140,231.0,-105,231.0,-105,2.0,-110,130,114.5,-110,114.5,-110,6.0,-135.0,245.0,118.0,105.0,118.0,-125.0,1.5,-105,130,58.0,-110,58.0,-110,1.0,-110,105,57.0,-110,57.0,-110,3.0,-125,170.0,59.0,105,59.0,-125,0.5,-110,,58.5,-110,58.5,-110
DAL_20210210,20210210,DAL,33,19,29,37,118,-3.5,-105,-150,231.0,-105,231.0,-105,-2.0,-110,-150,114.5,-110,114.5,-110,-6.0,115.0,-290.0,118.0,105.0,118.0,-125.0,-1.5,-115,-150,58.0,-110,58.0,-110,-1.0,-110,-128,57.0,-110,57.0,-110,-3.0,105,-200.0,59.0,105,59.0,-125,-0.5,-110,,58.5,-110,58.5,-110
CLE_20210210,20210210,CLE,17,26,23,29,95,9.5,-102,415,218.0,-105,218.0,-105,5.5,-115,235,111.0,-110,111.0,-110,0.5,-122.0,-110.0,104.0,-118.0,104.0,-102.0,3.5,-110,185,56.5,-110,56.5,-110,2.0,-105,140,55.5,-110,55.5,-110,0.5,-125,-110.0,52.5,-110,52.5,-110,1.5,-105,,53.0,-115,53.0,-105
DEN_20210210,20210210,DEN,34,30,36,33,133,-9.5,-108,-470,218.0,-105,218.0,-105,-5.5,-105,-275,111.0,-110,111.0,-110,-0.5,102.0,-110.0,104.0,-118.0,104.0,-102.0,-3.5,-110,-225,56.5,-110,56.5,-110,-2.0,-115,-175,55.5,-110,55.5,-110,-0.5,105,-110.0,52.5,-110,52.5,-110,-1.5,-115,,53.0,-115,53.0,-105
OKC_20210210,20210210,OKC,37,30,17,21,105,11.5,-105,655,217.0,-105,217.0,-105,7.0,-110,290,111.5,-110,111.5,-110,12.0,-121.0,,107.0,-102.0,107.0,-118.0,4.0,-105,245,55.5,-110,55.5,-110,2.5,-105,152,55.0,-110,55.0,-110,5.5,-110,350.0,53.5,-120,53.5,100,1.5,-105,,53.0,-115,53.0,-105
LAL_20210210,20210210,LAL,23,34,23,25,105,-11.5,-105,-830,217.0,-105,217.0,-105,-7.0,-110,-350,111.5,-110,111.5,-110,-12.0,101.0,,107.0,-102.0,107.0,-118.0,-4.0,-115,-290,55.5,-110,55.5,-110,-2.5,-115,-196,55.0,-110,55.0,-110,-5.5,-110,-440.0,53.5,-120,53.5,100,-1.5,-115,,53.0,-115,53.0,-105
CHO_20210210,20210210,CHO,38,30,15,31,114,2.5,-105,125,224.5,-105,224.5,-105,1.5,-115,115,114.5,-110,114.5,-110,-2.0,150.0,120.0,110.5,-103.0,110.5,-117.0,1.5,-115,123,57.5,-115,57.5,-105,0.5,-105,102,56.5,-110,56.5,-110,1.0,-110,120.0,55.0,-110,55.0,-110,0.5,-105,,54.0,-120,54.0,100
MEM_20210210,20210210,MEM,34,36,31,29,130,-2.5,-105,-135,224.5,-105,224.5,-105,-1.5,-105,-135,114.5,-110,114.5,-110,2.0,-170.0,-140.0,110.5,-103.0,110.5,-117.0,-1.5,-105,-143,57.5,-115,57.5,-105,-0.5,-115,-125,56.5,-110,56.5,-110,-1.0,-110,-140.0,55.0,-110,55.0,-110,-0.5,-115,,54.0,-120,54.0,100
LAC_20210210,20210210,LAC,27,20,33,39,119,-8.5,-107,-380,224.5,-102,224.5,-108,-5.0,-110,-250,114.5,-110,114.5,-110,-9.0,103.0,-550.0,109.0,-102.0,109.0,-118.0,-3.0,-115,-220,57.0,-115,57.0,-105,-2.5,-110,-167,57.0,-110,57.0,-110,-4.0,-115,-300.0,54.5,-120,54.5,100,-1.5,-115,,54.5,-105,54.5,-115
MIN_20210210,20210210,MIN,32,21,20,39,112,8.5,-103,340,224.5,-102,224.5,-108,5.0,-110,210,114.5,-110,114.5,-110,9.0,-123.0,425.0,109.0,-102.0,109.0,-118.0,3.0,-105,180,57.0,-115,57.0,-105,2.5,-110,133,57.0,-110,57.0,-110,4.0,-105,250.0,54.5,-120,54.5,100,1.5,-105,,54.5,-105,54.5,-115
MIL_20210210,20210210,MIL,32,39,30,23,124,-4.0,-105,-170,228.5,-105,228.5,-105,-2.0,-110,-150,114.0,-110,114.0,-110,3.0,-135.0,130.0,115.5,105.0,115.5,-125.0,-1.0,-110,-135,56.5,-110,56.5,-110,-0.5,-115,-133,56.0,-110,56.0,-110,1.5,-125,120.0,58.0,100,58.0,-120,-0.5,-115,,56.5,-110,56.5,-110
PHO_20210210,20210210,PHO,32,27,39,27,125,4.0,-105,160,228.5,-105,228.5,-105,2.0,-110,130,114.0,-110,114.0,-110,-3.0,115.0,-150.0,115.5,105.0,115.5,-125.0,1.0,-110,115,56.5,-110,56.5,-110,0.5,-105,108,56.0,-110,56.0,-110,-1.5,105,-140.0,58.0,100,58.0,-120,0.5,-105,,56.5,-110,56.5,-110
